STATIONS_ID,MESS_DATUM,QN_3,  FX,  FM,QN_4, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
3668,19190531,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.4,-999.0,25.7,9.3,-999.0
3668,19190601,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.5,-999.0,26.1,10.3,-999.0
3668,19190602,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.3,-999.0,21.4,11.8,-999.0
3668,19190603,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,10.4,-999.0,14.0,9.2,-999.0
3668,19190604,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,10.4,-999.0,13.8,5.8,-999.0
3668,19190605,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,11.7,-999.0,13.1,9.1,-999.0
3668,19190606,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.7,-999.0,14.3,11.2,-999.0
3668,19190607,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.1,-999.0,21.2,11.1,-999.0
3668,19190608,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.9,-999.0,28.4,9.5,-999.0
3668,19190609,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.9,-999.0,28.5,14.0,-999.0
3668,19190610,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.1,-999.0,26.1,14.9,-999.0
3668,19190611,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,22.3,-999.0,27.4,14.8,-999.0
3668,19190612,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,24.5,-999.0,32.3,15.2,-999.0
3668,19190613,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.0,-999.0,25.4,17.3,-999.0
3668,19190614,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.8,-999.0,18.6,13.6,-999.0
3668,19190615,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.4,-999.0,22.0,8.5,-999.0
3668,19190616,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.7,-999.0,27.1,8.3,-999.0
3668,19190617,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,22.2,-999.0,30.8,9.2,-999.0
3668,19190618,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,23.9,-999.0,31.1,12.3,-999.0
3668,19190619,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,22.8,-999.0,28.3,16.2,-999.0
3668,19190620,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,24.4,-999.0,31.5,15.2,-999.0
3668,19190621,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,22.1,-999.0,30.1,19.0,-999.0
3668,19190622,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.5,-999.0,20.0,9.0,-999.0
3668,19190623,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.9,-999.0,22.7,8.9,-999.0
3668,19190624,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.2,-999.0,19.0,11.2,-999.0
3668,19190625,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,11.5,-999.0,14.0,9.7,-999.0
3668,19190626,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,11.2,-999.0,12.9,9.1,-999.0
3668,19190627,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,11.7,-999.0,16.0,8.8,-999.0
3668,19190628,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.5,-999.0,18.4,8.7,-999.0
3668,19190629,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.1,-999.0,15.8,11.4,-999.0
3668,19190630,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.4,-999.0,15.5,9.4,-999.0
3668,19190701,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.6,-999.0,19.8,9.1,-999.0
3668,19190702,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.2,-999.0,17.7,11.0,-999.0
3668,19190703,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.1,-999.0,18.0,7.2,-999.0
3668,19190704,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.2,-999.0,21.8,8.2,-999.0
3668,19190705,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.2,-999.0,24.0,8.4,-999.0
3668,19190706,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.8,-999.0,25.0,11.5,-999.0
3668,19190707,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.9,-999.0,26.9,11.0,-999.0
3668,19190708,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.4,-999.0,22.8,15.0,-999.0
3668,19190709,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.3,-999.0,20.1,14.3,-999.0
3668,19190710,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.5,-999.0,17.2,12.2,-999.0
3668,19190711,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.5,-999.0,20.0,13.2,-999.0
3668,19190712,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.4,-999.0,19.0,12.7,-999.0
3668,19190713,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.7,-999.0,17.7,12.5,-999.0
3668,19190714,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.4,-999.0,17.3,9.8,-999.0
3668,19190715,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,10.5,-999.0,13.3,9.7,-999.0
3668,19190716,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.1,-999.0,19.0,8.5,-999.0
3668,19190717,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.0,-999.0,22.1,7.0,-999.0
3668,19190718,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.5,-999.0,25.3,11.0,-999.0
3668,19190719,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.9,-999.0,29.1,12.2,-999.0
3668,19190720,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.6,-999.0,23.1,16.4,-999.0
3668,19190721,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.8,-999.0,17.2,13.0,-999.0
3668,19190722,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.4,-999.0,18.8,9.8,-999.0
3668,19190723,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.8,-999.0,17.0,11.6,-999.0
3668,19190724,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.3,-999.0,18.9,11.6,-999.0
3668,19190725,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.1,-999.0,19.4,11.0,-999.0
3668,19190726,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.6,-999.0,16.0,11.5,-999.0
3668,19190727,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.4,-999.0,17.8,10.0,-999.0
3668,19190728,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.1,-999.0,20.0,7.1,-999.0
3668,19190729,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.1,-999.0,21.5,10.0,-999.0
3668,19190730,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.1,-999.0,22.6,9.3,-999.0
3668,19190731,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.7,-999.0,23.8,10.2,-999.0
3668,19190801,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.7,-999.0,23.0,9.8,-999.0
3668,19190802,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.1,-999.0,21.0,15.3,-999.0
3668,19190803,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.5,-999.0,18.9,13.5,-999.0
3668,19190804,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.2,-999.0,15.3,10.0,-999.0
3668,19190805,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.8,-999.0,23.1,10.5,-999.0
3668,19190806,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.8,-999.0,22.4,10.2,-999.0
3668,19190807,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.4,-999.0,19.0,13.0,-999.0
3668,19190808,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.1,-999.0,16.1,12.4,-999.0
3668,19190809,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.6,-999.0,25.6,7.5,-999.0
3668,19190810,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.5,-999.0,29.1,11.2,-999.0
3668,19190811,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.8,-999.0,28.4,15.4,-999.0
3668,19190812,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.0,-999.0,25.9,13.5,-999.0
3668,19190813,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,22.0,-999.0,29.6,12.3,-999.0
3668,19190814,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,22.3,-999.0,28.1,15.6,-999.0
3668,19190815,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.8,-999.0,23.1,13.0,-999.0
3668,19190816,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.5,-999.0,26.7,10.2,-999.0
3668,19190817,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.3,-999.0,23.5,12.2,-999.0
3668,19190818,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.2,-999.0,25.9,13.4,-999.0
3668,19190819,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,23.1,-999.0,30.0,13.2,-999.0
3668,19190820,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,24.7,-999.0,31.7,13.5,-999.0
3668,19190821,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.2,-999.0,29.8,16.2,-999.0
3668,19190822,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.6,-999.0,22.0,14.2,-999.0
3668,19190823,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.3,-999.0,21.1,12.3,-999.0
3668,19190824,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.9,-999.0,17.7,12.0,-999.0
3668,19190825,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.2,-999.0,16.8,10.4,-999.0
3668,19190826,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.3,-999.0,24.3,17.5,-999.0
3668,19190827,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.3,-999.0,20.4,14.4,-999.0
3668,19190828,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.9,-999.0,26.3,10.2,-999.0
3668,19190829,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.1,-999.0,28.9,16.0,-999.0
3668,19190830,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.4,-999.0,17.0,11.4,-999.0
3668,19190831,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.5,-999.0,24.7,13.8,-999.0
3668,19190901,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.9,-999.0,19.0,9.5,-999.0
3668,19190902,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,14.5,-999.0,20.7,7.2,-999.0
3668,19190903,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.6,-999.0,23.8,8.2,-999.0
3668,19190904,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.7,-999.0,21.1,11.0,-999.0
3668,19190905,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.7,-999.0,25.1,10.0,-999.0
3668,19190906,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.7,-999.0,24.4,12.0,-999.0
3668,19190907,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.9,-999.0,25.2,11.6,-999.0
3668,19190908,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.8,-999.0,22.5,13.4,-999.0
3668,19190909,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.9,-999.0,23.7,11.2,-999.0
3668,19190910,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.9,-999.0,25.5,7.2,-999.0
3668,19190911,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.0,-999.0,29.1,12.2,-999.0
3668,19190912,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.6,-999.0,28.0,12.7,-999.0
3668,19190913,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,22.1,-999.0,29.5,19.3,-999.0
3668,19190914,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,21.8,-999.0,28.1,13.7,-999.0
3668,19190915,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,18.9,-999.0,24.7,15.4,-999.0
3668,19190916,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.8,-999.0,26.1,14.8,-999.0
3668,19190917,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,20.3,-999.0,25.9,15.0,-999.0
3668,19190918,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,19.3,-999.0,21.8,15.0,-999.0
3668,19190919,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.9,-999.0,19.6,15.2,-999.0
3668,19190920,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,10.6,-999.0,15.0,10.0,-999.0
3668,19190921,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,8.5,-999.0,10.3,7.2,-999.0
3668,19190922,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,7.9,-999.0,11.0,5.8,-999.0
3668,19190923,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.0,-999.0,17.6,5.0,-999.0
3668,19190924,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.7,-999.0,20.3,11.8,-999.0
3668,19190925,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.4,-999.0,22.0,13.1,-999.0
3668,19190926,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,17.9,-999.0,23.9,12.0,-999.0
3668,19190927,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.7,-999.0,18.5,14.2,-999.0
3668,19190928,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,16.0,-999.0,20.1,13.0,-999.0
3668,19190929,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,10.9,-999.0,14.8,8.8,-999.0
3668,19190930,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,13.0,-999.0,16.1,7.8,-999.0
3668,19191001,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.7,-999.0,21.7,11.1,-999.0
3668,19191002,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.4,-999.0,18.0,10.8,-999.0
3668,19191003,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,10.1,-999.0,11.0,8.2,-999.0
3668,19191004,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.4,-999.0,15.8,8.0,-999.0
3668,19191005,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,15.0,-999.0,21.0,10.0,-999.0
3668,19191006,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.3,-999.0,14.8,7.9,-999.0
3668,19191007,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,12.2,-999.0,15.8,10.0,-999.0
3668,19191008,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,9.8,-999.0,14.0,4.1,-999.0
3668,19191009,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,6.2,-999.0,10.0,4.6,-999.0
3668,19191010,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,4.4,-999.0,7.8,0.8,-999.0
3668,19191011,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,3.9,-999.0,7.1,2.8,-999.0
3668,19191012,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,4.1,-999.0,7.1,1.8,-999.0
3668,19191013,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,7.5,-999.0,13.1,1.0,-999.0
3668,19191014,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,5.9,-999.0,10.6,4.6,-999.0
3668,19191015,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,5.4,-999.0,10.8,3.0,-999.0
3668,19191016,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,2.6,-999.0,4.6,1.3,-999.0
3668,19191017,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,4.2,-999.0,5.9,1.9,-999.0
3668,19191018,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,6.6,-999.0,7.5,4.8,-999.0
3668,19191019,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,6.8,-999.0,10.0,3.2,-999.0
3668,19191020,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,6.8,-999.0,11.8,1.6,-999.0
3668,19191021,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,4.6,-999.0,9.1,0.7,-999.0
3668,19191022,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,5.4,-999.0,10.8,0.3,-999.0
3668,19191023,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,5.9,-999.0,12.0,0.2,-999.0
3668,19191024,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,6.3,-999.0,9.2,2.3,-999.0
3668,19191025,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,7.8,-999.0,9.0,6.1,-999.0
3668,19191026,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,5.8,-999.0,7.9,4.9,-999.0
3668,19191027,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,3.1,-999.0,5.6,2.3,-999.0
3668,19191028,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.8,-999.0,2.9,0.7,-999.0
3668,19191029,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.6,-999.0,4.2,-0.3,-999.0
3668,19191030,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,0.1,-999.0,1.7,-1.9,-999.0
3668,19191031,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,-0.2,-999.0,0.9,-0.8,-999.0
3668,19191101,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,-1.5,-999.0,-1.0,-1.7,-999.0
3668,19191102,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,0.4,-999.0,2.0,-1.9,-999.0
3668,19191103,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,0.1,-999.0,0.3,-0.8,-999.0
3668,19191104,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,-0.9,-999.0,-0.2,-1.3,-999.0
3668,19191105,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,0.0,-999.0,1.0,-2.0,-999.0
3668,19191106,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,3.6,-999.0,5.0,0.5,-999.0
3668,19191107,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,2.6,-999.0,6.0,1.7,-999.0
3668,19191108,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.6,-999.0,2.3,0.6,-999.0
3668,19191109,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,6.5,-999.0,9.4,2.8,-999.0
3668,19191110,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,3.3,-999.0,6.5,1.6,-999.0
3668,19191111,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.2,-999.0,3.0,0.4,-999.0
3668,19191112,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,0.0,-999.0,2.0,-0.5,-999.0
3668,19191113,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,-1.6,-999.0,0.0,-3.8,-999.0
3668,19191114,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,-2.3,-999.0,-0.4,-6.6,-999.0
3668,19191115,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.1,-999.0,2.1,-1.7,-999.0
3668,19191116,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,-3.0,-999.0,2.7,-3.7,-999.0
3668,19191117,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,-3.8,-999.0,-0.8,-5.4,-999.0
3668,19191118,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.1,-999.0,3.5,-7.0,-999.0
3668,19191119,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,2.9,-999.0,4.4,0.8,-999.0
3668,19191120,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,5.4,-999.0,6.7,3.0,-999.0
3668,19191121,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.1,-999.0,5.0,0.5,-999.0
3668,19191122,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.8,-999.0,2.3,-0.8,-999.0
3668,19191123,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,6.6,-999.0,8.6,0.8,-999.0
3668,19191124,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,8.4,-999.0,10.0,7.9,-999.0
3668,19191125,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,8.5,-999.0,10.9,6.9,-999.0
3668,19191126,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,3.9,-999.0,8.2,2.8,-999.0
3668,19191127,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.8,-999.0,5.2,0.6,-999.0
3668,19191128,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,2.0,-999.0,5.0,0.7,-999.0
3668,19191129,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.2,-999.0,5.5,-1.6,-999.0
3668,19191130,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,0.4,-999.0,2.0,-1.5,-999.0
3668,19191201,-999,-999.0,-999.0,1,-999.0,-999,-999.0,-999,-999.0,-999.0,-999.0,1.9,-999.0,5.8,-2.7,-999.0
